0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.11055741,0.10198274,0.09856555,0.0942775,0.09379646,0.10118194,0.10585885,0.0993146,0.09323403,0.09491959,0.09695588,0.10952105,0.13163067,0.14226988,0.16681433,0.2421335,0.2789665,0.21345812,0.21367627,0.35745746,0.41596252,0.30138856,0.27455693,0.47499388,0.66394717,0.6876979,0.6493831999999999,0.6442026999999999,0.6282241,0.5849082,0.5440548000000001,0.513526,0.47167152,0.37937576,0.32270414,0.3140996,0.29812735,0.25854263,0.2171182,0.16852206,0.12241524,0.10080743,0.09355198,0.08672036,0.08490497,0.08445492,0.07435134,0.05890359,0.04800095,0.04119381,0.03775892,0.04349117,0.05779275,0.07964271,0.12417416
0.10667692,0.09899139,0.09615974,0.09727684,0.10056025,0.10384044,0.10523108,0.10380299,0.10009146,0.09625971,0.09577146,0.10497552,0.12390821,0.15297979,0.1885525,0.22432104,0.2536345,0.27268952,0.2831385,0.29247009999999996,0.31140959999999995,0.349079,0.42210102,0.497854,0.5720476,0.62920713,0.6589003999999999,0.65951693,0.63813615,0.60677826,0.57697725,0.5551727,0.54077506,0.5240859,0.50063884,0.46194005,0.40715247,0.34091806,0.27153647,0.20797986,0.15703961,0.12163591,0.10071218,0.09042862,0.08535597,0.0824201,0.07816564,0.07212619,0.06520554,0.05907777,0.05561128,0.0564124,0.0624976,0.07409227,0.09435356
0.11454572,0.11048646,0.10753401,0.10496378,0.10216743,0.09887955,0.09533447,0.09228927,0.09088945,0.09241173,0.09795159,0.11079529,0.12674773,0.14708841,0.17133594,0.19924736,0.23104262,0.26739640000000003,0.3091296,0.3566742,0.4094795,0.4656005999999999,0.53248394,0.5826496,0.62298506,0.65006375,0.66229737,0.6602584,0.64641553,0.62433726,0.59762806,0.5689371999999999,0.53935564,0.5018951,0.4671564,0.42741752,0.381899,0.33129764,0.27787665,0.22505069,0.17660922,0.13583823,0.10478871,0.08389983,0.07057491,0.06652781,0.06597601,0.06650631,0.06653798,0.06554106,0.06395882,0.06290475,0.06373993,0.06765665,0.07738417
0.10467403,0.09966454,0.0966803,0.09519458,0.09456776,0.09424669,0.09395739,0.09382293,0.09436905,0.09639756,0.10076326,0.10997772,0.12121591,0.13542339,0.15205088,0.17057344,0.19082007,0.21320423,0.23872742,0.26870868,0.30427632,0.34577188,0.40199408,0.4512771,0.49883327,0.54049146,0.5725106,0.59235466,0.5991591,0.59373987,0.5781628000000001,0.5550338,0.5267457,0.48823485,0.4530804,0.4150723,0.37399802,0.33006975,0.28428313,0.23846886,0.19501886,0.15638456,0.12452123,0.10045713,0.08168778,0.07311711,0.06908409,0.06771921,0.06751537,0.06760716,0.06784123,0.06865257,0.07080406,0.07508479,0.08378452
0.11870383,0.11096185,0.10458888,0.09994493,0.09724855,0.09651708,0.09753918,0.09989679,0.10304956,0.10648179,0.10988788,0.11411007,0.11854605,0.12517042,0.13569249,0.1519442,0.1754889,0.20720245,0.2469268,0.29329145,0.34375745,0.39491755,0.45189565,0.491565,0.5212942,0.5396946,0.5467196,0.5435054,0.5319948,0.51443785,0.49289435,0.46886188,0.44310367,0.40999758,0.38014835,0.34781146,0.31291979999999997,0.27597213,0.2380821,0.20085279999999997,0.1661021,0.13552625,0.11038116,0.09126538,0.076061,0.06887998,0.06537799999999999,0.06421791,0.06423871,0.06464989,0.06511785,0.06573956,0.06692751,0.06923972,0.07423145
0.09913473,0.09506278,0.09385197,0.09449084,0.09543416,0.09511296,0.09256189999999999,0.08793482,0.08266728,0.07912712,0.07977979,0.08808304,0.10062339999999999,0.11545908,0.12877968,0.13734902,0.14029253,0.14020583,0.14290935,0.15569416,0.18458328,0.23166057,0.30714545,0.37586529999999996,0.43835077,0.48516735,0.5111058,0.5163512,0.50568855,0.4862094,0.46454989999999996,0.44473138,0.42731777,0.40622976,0.38425615,0.35519459999999997,0.31826296,0.2750875,0.22920397,0.18500139999999998,0.14652231,0.11650527,0.09590247,0.08393145,0.07803857,0.07713395,0.07732412,0.07697198,0.07538076,0.07275187,0.06995095,0.06817279,0.06858788,0.07203981,0.08060262
0.11462551,0.10941138,0.10527378,0.10198594,0.09933362,0.0972074,0.09567682,0.09501674,0.09568055,0.09822387,0.10320432,0.11304612,0.12483658,0.14008728,0.15893386,0.18156022,0.20825413,0.23938510000000002,0.27527568,0.31598118,0.36103663,0.40924707,0.46839908,0.51555777,0.5574653,0.59113634,0.6141709,0.6251019,0.623546,0.6101373999999999,0.58627784,0.5537977,0.51463115,0.46134824,0.41359090000000004,0.36434013,0.31503603,0.26718572,0.22235781,0.18206546,0.14757091,0.11967248,0.09854993,0.08372153,0.07273844,0.06761557,0.0646307,0.06262651,0.06090608,0.05930406,0.058130799999999996,0.05801523,0.05969444,0.06380415,0.0724386
0.11751564,0.10908393,0.10451756,0.10321906,0.10378879,0.10442859,0.1036009,0.10075579999999999,0.09686595,0.09448636,0.09718999,0.11190331,0.13571331,0.16886702,0.20743847,0.24600758,0.27976713,0.30673346,0.32900640000000003,0.35227868,0.38351813,0.4276277,0.49699596,0.5606512,0.61770606,0.65649176,0.6691010000000001,0.6540604999999999,0.61656034,0.5662688,0.51378536,0.4672307,0.43021729999999997,0.39669803,0.372731,0.34695026,0.31573692,0.2780442,0.23550227,0.1917009,0.15100738,0.11730447,0.09298587,0.07844019999999999,0.07161114,0.0713333,0.07253805,0.07273367,0.07078892,0.06708997,0.06322929,0.06137064,0.06351742,0.07091752,0.08690697
0.11677659,0.10973103,0.10524280000000001,0.10284576,0.10177589999999999,0.10124311,0.10074673,0.10032423,0.10063447,0.10281807,0.10815330000000001,0.12004373,0.13477999,0.15325007,0.17429633,0.19684322,0.22057523,0.24640147,0.27641678,0.3132217,0.35872692,0.41283077,0.48464245,0.5430067,0.59169334,0.6234666999999999,0.6339206000000001,0.62294847,0.59489256,0.55723435,0.51825637,0.48448974,0.45885593,0.43687970000000004,0.42047219999999996,0.39975625,0.37040192,0.33096909999999996,0.28334576,0.23205413,0.1827829,0.14070489,0.10913526,0.08888519,0.07724963,0.07439947,0.07404129,0.0734335,0.07120627,0.06748097,0.06354921,0.06127802,0.06245366,0.06825201,0.08164915
0.11025608,0.1047392,0.10119645,0.09910055,0.09783858,0.09693223,0.09623829,0.09606494,0.09715652,0.10053554,0.10724659,0.12078181,0.13697213,0.15740553,0.18155766,0.20891386,0.2392714,0.27289897,0.31044048,0.35253779999999996,0.3992719,0.44960982,0.5112203,0.5590605,0.5989569,0.6268884,0.640282,0.63867515,0.6237994000000001,0.5990352,0.5684066999999999,0.5354507,0.50233555,0.46291757,0.4290778,0.39256779999999997,0.3521797,0.30790633,0.2612095,0.21476503,0.17179307,0.13522264,0.10696374,0.08750275,0.07438424,0.06962502,0.06795365,0.06732151,0.06644812,0.06499431,0.06346279,0.06289864,0.06449461,0.06922208,0.07968119
0.10098162,0.09777519,0.09679233,0.09717499,0.09777981,0.09750192,0.09564622,0.09223352,0.0881332,0.08494829,0.08465253,0.09064876,0.10220926,0.11977993,0.14239614,0.16852586,0.19665472,0.22585563,0.25609678,0.28815442,0.32312065,0.3616709,0.41194326,0.45475417,0.49473590000000006,0.5278174,0.5503024999999999,0.55977046,0.55562603,0.5391471999999999,0.51303,0.480609,0.44501907,0.40126896,0.36517584,0.32946378,0.29367757,0.25747937,0.22111556,0.18562582,0.15273307,0.12445335,0.10255430000000001,0.08803262,0.08010419999999999,0.07980825,0.08286309,0.08672785,0.08919798,0.08889897,0.0855471,0.07991955,0.0735638,0.06834777,0.06595533
0.09910397,0.09622908,0.09456983,0.0936538,0.09309664,0.09276211,0.09285519,0.09390044,0.09659979,0.10161218,0.10932016,0.12203437,0.13492996,0.14914483,0.16407245,0.17954761,0.1960308,0.21455318,0.23640233,0.26262003,0.29346377,0.32801729999999996,0.37127072,0.40511638,0.43336803,0.45327693,0.46337170000000005,0.46377188,0.45606464,0.44277920000000004,0.42662275,0.40971965,0.39309356,0.37313852,0.35507458,0.33407456,0.30902582,0.27974752,0.24718606,0.21325663,0.18039948,0.151001,0.1268543,0.1088075,0.09488161,0.08842956,0.08499287,0.08300909,0.08129324,0.07925189,0.07691571,0.07481427,0.07375117,0.07454469,0.07878511
0.12419112,0.11930338,0.11538799,0.11252938,0.11072867,0.10990502,0.10991134,0.11055331,0.11162992,0.11297233,0.11448796,0.11658822,0.11880793,0.12186648,0.12632842,0.13289787,0.14235593,0.15547402,0.17290695,0.1950741,0.22204883,0.25347006,0.29582095,0.33338046,0.37109846,0.40691638,0.43870938,0.4644856,0.48259354,0.49189073,0.49185944,0.48264784,0.46503758,0.43469483,0.40373838,0.36963670000000004,0.33424770000000004,0.29923940000000004,0.26597220000000005,0.23543276,0.20821925,0.18456759,0.16441484,0.14747895,0.13081942,0.11945547,0.1099353,0.10193129,0.09523152,0.08974509,0.08548668,0.08254808,0.08105794,0.08114071,0.08342575
0.11419053,0.10547714,0.10045889,0.09872845,0.09923614,0.10077332,0.10241739,0.10370679,0.10450216,0.10479039,0.10475589,0.10552116,0.10923764,0.11895007,0.1372145,0.16416222,0.19617902,0.22654109,0.24839583,0.25885788,0.26175487,0.26679072,0.29071754,0.33141184,0.38593146,0.44136049999999993,0.48312327,0.50191444,0.49765432,0.47852305,0.45605186,0.43927357,0.43098333,0.42681009999999997,0.41946579999999994,0.40138927,0.36960042,0.32574067,0.27517116,0.22492808,0.18138862,0.1484287,0.12660965,0.11355665,0.10383373,0.0962334,0.08682118,0.07571124,0.06478743,0.05676064,0.05409853,0.05820945,0.06909141,0.08545455,0.10930446
0.10724008,0.10342652,0.10094358,0.09976505,0.09976627,0.10074727,0.10246804,0.10469715,0.10726261,0.11010438,0.11331605,0.1180537,0.12328358,0.13033177,0.13988201,0.1525851,0.16894199,0.18918826,0.2131973,0.2404268,0.26992387,0.30039448,0.33612220000000004,0.36340135,0.38696593,0.40580094,0.41931337,0.42734677,0.43011594,0.4280848,0.42181927,0.41185033,0.39858413,0.37867093,0.35892832,0.3364948,0.31165729999999997,0.28491372,0.2570042,0.22887369,0.20157523,0.17613442,0.15340994,0.13397996,0.11532803,0.10353398,0.09474283,0.08843374,0.08407693,0.08123568,0.07962949999999999,0.07914935,0.07982909,0.08178534,0.08599445
0.10937795,0.10589308,0.10463008,0.10519329,0.10687973,0.10883181,0.11025299,0.110626,0.10988900000000001,0.10850906,0.10742748,0.10825534,0.11212619,0.11976869,0.13136123,0.14637204,0.16368310000000003,0.18190838,0.19982155,0.21675874,0.23284598,0.24894448,0.27003372,0.29029894,0.31325215,0.33794618,0.36233342,0.38365465,0.39907002,0.40633377,0.40430504,0.39315367,0.37422496,0.34425962,0.31604183,0.28715286,0.25919396,0.23319761,0.20973107,0.18906520000000002,0.17131512,0.156505,0.14455299,0.13521862,0.12685306,0.12154435,0.11707737,0.11296389999999999,0.10899456,0.10530218,0.102324,0.10067125,0.10094367,0.10355074,0.10987146
0.10747361,0.10327108,0.10055608,0.09924212,0.09908944,0.0997411,0.10078537,0.10183796,0.10264137,0.10315919,0.10365447,0.10509273,0.10812342,0.11411217,0.12435524,0.14001526,0.16189066,0.19020082,0.2244361,0.26330903,0.30483368,0.34653449999999997,0.39307576,0.42608398,0.45184952,0.4693303,0.4783523,0.47953093,0.47405290000000005,0.4633748,0.44891477,0.43179834,0.41271973,0.3875695,0.36462986,0.33967784,0.31263608,0.28370850000000003,0.2534548,0.22276118,0.19272444,0.1644837,0.13904601,0.11714780000000001,0.09607004,0.08286068,0.07333308,0.06706376,0.06359227,0.06250852,0.06350142,0.06636184,0.07095312,0.07715897,0.08652641
0.10384214,0.09968764,0.09696788,0.0956364,0.09552054,0.09633765,0.09772544,0.09929232,0.10069327,0.10172339999999999,0.10242693,0.10341923,0.10535769,0.10964671,0.11783074,0.13149735,0.1519672,0.179956,0.21527727,0.25666606,0.30178958,0.34747714,0.39800012,0.4325344,0.45741665,0.47131759999999995,0.47432494,0.46785736,0.45431787,0.4365585999999999,0.41728586,0.39853638,0.38134068,0.36262155,0.3474365,0.3310508,0.31204742,0.28952968,0.26340598,0.23445801,0.20418893,0.17450397,0.14731078,0.12414484,0.10287856,0.09071554,0.08299512,0.07871273,0.07674225,0.07609582,0.07610893,0.07650983,0.07738697,0.07907024,0.08273312
0.10763168,0.09797698,0.09228987,0.09019002,0.09046791,0.09148099,0.09178188,0.09077549,0.08915288,0.08891281,0.09288546,0.10702597,0.12823701,0.1569708,0.1894958,0.22011152,0.24289539999999998,0.25425157,0.25535949999999996,0.25320378,0.25905132,0.28422964,0.34758335,0.42239696,0.50154996,0.5658517,0.5997194,0.5974578,0.565012,0.5164602,0.46731675,0.42819318,0.40175456,0.38056305,0.36310768,0.33955282,0.30779454,0.26931226,0.22775483,0.1873062,0.15153060000000002,0.12280521,0.10214522,0.08920388,0.08162107,0.0791084,0.07738736,0.0746572,0.07036522,0.0653557,0.06153701,0.06117857,0.06609441,0.07700315,0.09705231
0.10937063,0.09656037,0.08945933,0.08817946,0.09105484,0.09531128,0.09830131,0.09866028,0.09677310000000001,0.094402,0.09391432,0.09909193,0.11049803,0.12970334,0.15664732,0.18902387,0.22145046,0.24587075,0.25460857,0.24619557,0.23075403,0.22912805,0.27425194,0.35546443,0.45395280000000005,0.5334992,0.5642786,0.5399615,0.47991574,0.41591507,0.3730923,0.35756987,0.35760796,0.3536281,0.33559959999999994,0.30637676,0.2735194,0.24177085,0.21060641,0.17772572,0.14366408,0.11282028,0.09049438,0.07913765,0.07724860000000001,0.08003935,0.0820183,0.08067714,0.07574472,0.06880453,0.06274784,0.06100865,0.06642354,0.07999763,0.10487276
0.10352089,0.10133451,0.10019773,0.09981559,0.09985717,0.10003301,0.10017673,0.10032056,0.10074612,0.10199995,0.10486643,0.11177242,0.12157898,0.1360089,0.1556773,0.18081863,0.21120764,0.24613182,0.28443056,0.32458508,0.36486095,0.40346998,0.44525295,0.47464870000000003,0.4980303,0.5148020000000001,0.52474946,0.5279809,0.52483714,0.5157991,0.50140667,0.48220766,0.45873755,0.42569554,0.39477658,0.36148804,0.32660246,0.29099482,0.2556116,0.22141267,0.1892993,0.16004072,0.13421729999999998,0.11218853,0.09094526,0.07748975,0.06767197,0.06120355,0.05777456,0.05708715,0.05887282,0.06288522,0.06888688,0.07662552,0.08780037
0.10485294,0.10220189,0.10054474,0.099664,0.09931619,0.09928687,0.09944637,0.09979333,0.10047895,0.10180627,0.10420516,0.10921739,0.11578931,0.12504356,0.13734417,0.15291129,0.17180656,0.19393311,0.21905188,0.24680422,0.2767318,0.30829465,0.34745675,0.38034385,0.41262043,0.44340295,0.47171676,0.49650437,0.5166588,0.53107166,0.53870827,0.53869855,0.5304411,0.5093511,0.48277724,0.44887644,0.40896577,0.36478055,0.31834155,0.27177995,0.22714283,0.18620373,0.15031339,0.12030603,0.09245239,0.07577342,0.06439313,0.05749173,0.05419368,0.05369082,0.05532594,0.05862702,0.06329857,0.06917973,0.07771289999999999
0.12163938,0.11423907,0.10921447,0.10620501,0.10449776,0.10322849,0.10167524,0.09957655,0.09738453,0.09635514,0.09839606,0.10790884,0.12373616,0.14743039,0.17816818,0.21382372,0.25157535,0.28883696,0.32420242,0.35794783,0.39180290000000007,0.42795777,0.4759674,0.5183687,0.5586785,0.591012,0.60950303,0.6103171,0.59308404,0.5611594,0.52057374,0.47807646,0.4390397,0.40010159999999995,0.37319076,0.34794098,0.32067478,0.28889102,0.25225163,0.21267761,0.17362238,0.138873,0.11134615,0.09228288,0.07960014,0.07501653,0.0730222,0.071372,0.06888187,0.06563155,0.06274360000000001,0.06187035,0.06458567,0.07187894,0.08679858
0.11279280000000001,0.10279654,0.09788086,0.09695747,0.09804392,0.09914809,0.09913932,0.09812975,0.09715307,0.09738821,0.09953672,0.10509692,0.1132132,0.1268745,0.14934713,0.18298075,0.22674316,0.2750331,0.31933126,0.35254198,0.37364465,0.38932526,0.41651505,0.45527219999999996,0.5064772,0.55753267,0.5918277,0.5976943,0.5749964,0.5353760999999999,0.49604428,0.47080362,0.46337867,0.4671526,0.46472073,0.44446766,0.4021929,0.34236622,0.27533245,0.21264094,0.16282561,0.1291981,0.10996932,0.10008432,0.09239984,0.08446825,0.07346159,0.06045049,0.04815543,0.03977464,0.037931400000000004,0.0440031,0.05790392,0.0782505,0.10795139
0.11093464,0.10676371,0.10332909,0.1006522,0.09877133,0.09776126,0.09774719,0.09891585,0.10151216,0.10583339999999998,0.11221096,0.12306523,0.13516812,0.1503616,0.16886623,0.19080646,0.21618195,0.24483444,0.27642268,0.31039232,0.34596664,0.38214564,0.42466247,0.45775735,0.48721707,0.5116641,0.5298683000000001,0.54084736,0.5439496,0.53890955,0.5258719000000001,0.5053751,0.4783072,0.43880594,0.40163922,0.36215633,0.32179326,0.28188688,0.24361117,0.20792986,0.17557032,0.14701577,0.12251873,0.10212661,0.08290316,0.0709735,0.06243378,0.05695626,0.05422613,0.05395922,0.05590603,0.05984403,0.06556299,0.07284604,0.08331380000000001
0.10925974,0.10337858,0.09912331,0.09655064,0.09552936,0.09574831,0.09675655,0.09803917,0.09912080000000001,0.09968783,0.09971246,0.09955569,0.10024419,0.10300408,0.10934919,0.12082091,0.1386997,0.16370483,0.19574504,0.23377766,0.27583724,0.31924123,0.36883527,0.40472382,0.43331474,0.4534369000000001,0.46504682,0.46912044,0.46732634,0.4615628,0.45346636,0.44402879999999995,0.43339914,0.41812986,0.40193957,0.3813216,0.35553759999999995,0.32463616,0.2895841,0.25215858,0.21464153,0.17939503,0.14842601,0.12305114,0.10057669999999999,0.08799201,0.07988546,0.07495160000000001,0.07196428,0.07002844,0.06870328,0.06799988,0.06826451,0.06999931,0.07466748
0.10929098,0.10497748,0.10130215,0.09813155,0.09544779,0.09341243,0.09239398,0.09294344,0.09571542,0.10135023,0.11034466,0.12589557,0.14271684,0.16265770000000002,0.18519367,0.20981671,0.23618968,0.2642501,0.29420644,0.32641894,0.3611768,0.39842886,0.44546825,0.48491186,0.522237,0.55474454,0.57963055,0.5944216999999999,0.59738433,0.5878205,0.5661816,0.53398967,0.49358523,0.4382112,0.38967037,0.3416478,0.29610342,0.25435686,0.21710907,0.18455221,0.15651663,0.13262655,0.11242943,0.0954932,0.07898301,0.0681224,0.05976166,0.05387007,0.05047971,0.04965027,0.05142663,0.055798099999999996,0.06266072,0.07179283,0.08525248
0.11214516,0.1001595,0.09367308,0.09203316,0.09369776,0.09698556,0.100786,0.10483474,0.10943162,0.11488916,0.1212288,0.13018946,0.14027578,0.15611869,0.1821472,0.22164345,0.27374038,0.33179128,0.38498390000000005,0.4233563,0.44373074,0.45271558,0.4678858,0.49898374,0.5498935,0.61055636,0.6630357,0.6903014000000001,0.684186,0.6482420999999999,0.5946001999999999,0.537367,0.48650527,0.43771505,0.40351382,0.36940217,0.33131987,0.28830308,0.24243736,0.19766715,0.15821558,0.12718335,0.10566872,0.09258178,0.08406602,0.07905181,0.07319473,0.0656302,0.05732948,0.05062497,0.04830326,0.052615999999999996,0.06453523,0.08346426,0.11259885
0.10912891,0.10325335,0.09843089,0.09477006,0.09240691,0.09150915,0.09225999,0.09482385,0.0993063,0.10572229,0.11399885,0.12621672,0.13821556,0.15196152,0.16780312,0.18637605,0.20855041,0.23526724,0.26730138,0.30497497,0.34789973,0.3948205,0.45334262,0.5005761,0.54297954,0.5774695,0.60155207,0.6136562,0.61330575,0.60109574,0.5784894,0.5474996999999999,0.51034003,0.46054947,0.41679543,0.37245357,0.3285721,0.2860124,0.24556576,0.20802295,0.17416938,0.14471202,0.12016612,0.10074757,0.08398105,0.07483064,0.06920905,0.0662023,0.06495805,0.06482291,0.06542554,0.06668931,0.06878071,0.07200728,0.0778362
0.10510421,0.09696528,0.09402221,0.09496456,0.09755693,0.09976742,0.10073498,0.10093632,0.10142069,0.10264000000000001,0.10385541,0.10356897,0.102047,0.10270441,0.11138433,0.13383248,0.17193186,0.22117463,0.2715442,0.31212237,0.33714166,0.34969595,0.3632293,0.38626220000000006,0.42415622,0.47050193,0.5125426,0.5383555999999999,0.5429759,0.5298387,0.5073273,0.48332676,0.46138012,0.43586132,0.41105512,0.38010806,0.34276438,0.30092877,0.25761726,0.21600604,0.17889272,0.14836152,0.1253964,0.10950106,0.09688819,0.08842374,0.07927956,0.06871232,0.05793086,0.04955648,0.04647908,0.05067581,0.06249796,0.08062977,0.10721375
0.10602251,0.10147664,0.09864867,0.09716609,0.09657049,0.09644625,0.09655242,0.09692636,0.09793314,0.10024193,0.10473242,0.11432095,0.12676764,0.1438376,0.1656991,0.19216609,0.22276539,0.25684428,0.29367298,0.33250440000000003,0.3725682,0.41299993,0.46050125,0.49765927,0.5308866,0.5584178000000001,0.5785531,0.5899034000000001,0.591607,0.5834583999999999,0.5659201,0.5400184,0.5071635999999999,0.46081203,0.41831246,0.37393594,0.32912709999999995,0.28525513,0.24362203,0.20543043,0.1717029,0.14316963,0.12016363,0.10256478,0.08778603,0.07971385,0.07442297,0.07100073,0.06880089999999998,0.06753503,0.06727153,0.06834760000000001,0.07122278,0.07631585,0.08566998
0.11843748,0.11309138,0.1087172,0.10524939,0.10256916,0.10055291,0.09912392,0.09830741,0.09827125,0.09934856,0.10203508,0.10827586,0.11682492,0.12917405,0.14593378,0.16753235,0.19413134,0.225561,0.26127264,0.30032662,0.34141459999999996,0.38292882,0.43076947,0.46683654,0.49764755,0.5218343,0.5384594,0.5470765999999999,0.547724,0.5408430000000001,0.52715564,0.5075195,0.48280606,0.44757659999999994,0.41442183,0.37855193,0.3407136,0.30178243,0.26279762,0.22493765,0.18943283,0.1574342,0.129866,0.1073056,0.08703995,0.07548809,0.06812143,0.06412366,0.06265368,0.06298141,0.06458041,0.06716245,0.07065696,0.07514526,0.08204728
0.11219499,0.10811026,0.10528854,0.10349956,0.10242039,0.10170364,0.10106398,0.10036461,0.09968883,0.09938327,0.10006067,0.10335863,0.10932875,0.11927754,0.13404542,0.15419471,0.17989755,0.21086204,0.24631041,0.28500867,0.32535988,0.36553579999999997,0.410868,0.44420433,0.47198993,0.49326062,0.50754064,0.51482964,0.5155122,0.51022536,0.49969867,0.48461570000000004,0.46551440000000005,0.43779483,0.41096663,0.38097748,0.34816295,0.3130868,0.2765989,0.23981953,0.20404872,0.17062399,0.1407517,0.11535323,0.09149827,0.07721165,0.06764844,0.06218234,0.06005162,0.06049566,0.06286216,0.06667028,0.07162493,0.07758655,0.08601492
0.10190213,0.09769639,0.09591821,0.09585327,0.09653538,0.09700137,0.09658679,0.09516695,0.09326929,0.09200209,0.09280127,0.09841564,0.10802403,0.12227771,0.14058045,0.16187957,0.18509474,0.20956770000000002,0.23535922,0.26325098,0.29441288,0.32983175,0.37810507,0.42169014,0.46553352,0.5060878,0.5396929,0.56341314,0.57566357,0.57644165,0.56708014,0.54965043,0.52622974,0.49226179999999997,0.45975986,0.42337635,0.3829395,0.33875832,0.29201868,0.24483106,0.19991621,0.16003552,0.12734887,0.10292584,0.08414447,0.07559803,0.07129914,0.06914935,0.06755576,0.06573723,0.06376754,0.06238677,0.06265955,0.06560297,0.07355589
0.10017671,0.09605280000000001,0.09317719999999999,0.09142178,0.09065676,0.09081101,0.09192439999999999,0.09418041,0.09790771,0.10355227,0.11161761,0.12517437,0.14014956,0.15868488,0.18076071,0.20612750000000002,0.23431710000000003,0.26466987,0.29637155,0.32849327,0.36003354,0.38995847,0.42230603,0.44519368,0.4635369000000001,0.47675303,0.48450730000000003,0.48673332,0.48361679999999996,0.47554597,0.46303576,0.44664457,0.42690329999999993,0.39944312,0.37388635,0.34630659999999996,0.31713676,0.28691587,0.25631854,0.22613892,0.19723147,0.17042279999999999,0.1464104,0.12568128,0.10544680000000001,0.09240010000000001,0.08255596,0.0755517,0.0710092,0.06861107,0.06814127,0.06949103,0.07262842,0.07754722,0.0857428
0.09881073,0.09550272,0.09396803,0.09392941,0.09492201,0.0963724,0.09771556,0.09853536,0.09870821,0.09851912,0.09871915,0.10117665,0.10686675,0.11758581,0.1347188,0.15912727,0.19090375,0.22922447,0.27234949999999997,0.3177831,0.36257604,0.40372542,0.44463763,0.46956325,0.48534003,0.49227706,0.49154517,0.48486367,0.47411004,0.46093926,0.44648507,0.43121309999999996,0.41494533,0.3931909,0.37225404,0.3481054,0.32060465,0.29021236,0.25797960000000003,0.22539595,0.19413826,0.16577873,0.14152369,0.12203696,0.10499588,0.0954757,0.08926959,0.08536826,0.08286202,0.08110169,0.07977728,0.07891377,0.07878932,0.07981362,0.08312088
0.10464779,0.09938687,0.09643693,0.09566160000000001,0.09668618,0.09896132,0.10188244,0.10495314,0.10797152,0.11119702,0.11545533,0.12391353,0.135898,0.15442777,0.18109894,0.21675646,0.26114810000000005,0.3127514,0.36882925,0.42573142,0.47940326,0.5259869,0.5682795,0.5901451999999999,0.5995491999999999,0.5975251,0.5859919,0.5672632,0.5435688,0.51667947,0.48772642,0.45721984,0.42523426,0.38479033,0.34945282,0.31308308,0.27651924,0.24090165,0.20747929999999998,0.17737669,0.15138221,0.12981746,0.11251423,0.09890726,0.08634269,0.07808447,0.07122293,0.06552553,0.06111702,0.05840661,0.05795574,0.06030393,0.06581531,0.07456312,0.08894187
0.10306869,0.09583618,0.09229905,0.09201273,0.09392722,0.09666326,0.09891514,0.09988007,0.09959117,0.09905633,0.10012263,0.10669851,0.11889566,0.13816422,0.16381483,0.19362304,0.22442096,0.25318983,0.27827674,0.30022308,0.32171714,0.34653702,0.38493043,0.42449814,0.46752089999999996,0.5078387,0.5383661999999999,0.5534182,0.55057204,0.5313357,0.5004049,0.46389085,0.42726928,0.38763458,0.35860768,0.33130205,0.3031749,0.27237985,0.23864627,0.20342031,0.16930601,0.13909608,0.11480258,0.09705144,0.08317661,0.07569076,0.06988505,0.06453779,0.05946913,0.05548292,0.05395597,0.05626884,0.06328538,0.07505772,0.09431352
0.107438,0.0981046,0.09369814,0.09366909,0.09179884,0.10624789,0.1181587,0.09675317,0.08508476,0.11436847,0.1272414,0.10901938,0.12851208,0.14875728,0.15886244,0.22576603,0.23489120000000002,0.10057613,0.11738530000000001,0.36954758,0.48715243,0.3414567,0.18755314,0.30972442,0.5231719,0.5490527,0.52055156,0.5267298,0.51014876,0.4845626,0.3414509,0.3075368,0.45447489999999996,0.40711913,0.34697482,0.35300314,0.31485522,0.27094036,0.19918281,0.13067722,0.13939667,0.1381464,0.10949922,0.09852321,0.09586307,0.09410632,0.0901125,0.08701438,0.0950058,0.10620409,0.0855248,0.05551371,0.06310233,0.08831543,0.13048744
0.10740288,0.10154027,0.09732988,0.09486791,0.09408675,0.09476756,0.09658325,0.09916955,0.10222258,0.10559979,0.10941726,0.11521882,0.12200645,0.13170636,0.14549437,0.16443214,0.18922293,0.21997997,0.25605652,0.29598698,0.33756384,0.37806466,0.42118540000000004,0.44951369999999996,0.4689423,0.478663,0.47899154,0.47127559999999996,0.45759752,0.44033888,0.42169848,0.40326992,0.38578108,0.36572888,0.34868708,0.32998672,0.30850140000000004,0.28363904,0.25556365,0.22520986,0.19410512,0.1640481,0.13674653,0.11349744,0.09188095,0.07910448,0.07052711,0.06532991,0.06266443,0.06184627,0.06246242,0.0643812,0.0676804,0.07252860000000001,0.08057059
